RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4843,15604842,Okafor,571.0,Germany,Female,49,7,204451.43,1,1,0,177897.86,1
6172,15606171,Kowalski,515.0,Spain,Female,61,2,0.0,1,0,0,194146.57,1
5974,15605973,Okafor,643.0,France,male,69,6,82528.07,2,1,0,168544.44,0
9385,15609384,Tanaka,676.0,SPAIN,female,50,9,65327.23,2,1,0,96601.3,0
9963,15609962,Nguyen,,Spain,Female,60,1,80197.92,2,0,0,12111.95,1
4667,15604666,Kowalski,745.0,Spain,Female,52,10,109236.06,1,0,0,64253.62,0
634,15600633,Ivanov,502.0,France,Female,49,5,0.0,1,0,1,145111.83,0
8239,15608238,Andersen,449.0,Germany,Female,57,5,90986.89,1,0,1,4212.6,0
8153,15608152,Tanaka,610.0,SPAIN,Female,69,9,0.0,1,0,0,193927.16,1
4746,15604745,Kowalski,641.0,Spain,Female,75,10,123268.55,1,1,0,38936.14,1
9398,15609397,Andersen,663.0,France,Male,69,10,122174.51,2,0,1,73847.03,0
869,15600868,Tanaka,506.0,SPAIN,Female,57,2,0.0,1,1,1,51887.32,0
4924,15604923,Costa,687.0,GERMANY,Female,64,8,177811.53,1,1,0,97076.76,0
7166,15607165,Tanaka,548.0,France,Female,65,7,110478.91,2,1,0,23683.79,0
7614,15607613,Costa,698.0,Spain,Male,56,3,0.0,2,1,1,36064.0,0
6120,15606119,Garcia,628.0,FRANCE,Male,46,2,0.0,2,1,1,150507.47,0
4130,15604129,Tanaka,407.0,Germany,Female,65,6,36844.49,1,1,0,72835.91,1
3560,15603559,Silva,744.0,Spain,Female,74,3,0.0,1,1,1,53055.46,1
2504,15602503,Rossi,658.0,Spain,Female,52,3,175145.05,1,0,0,107582.15,1
3568,15603567,Muller,784.0,GERMANY,Female,55,9,140597.47,1,1,0,170605.93,0
4694,15604693,Schmidt,627.0,France,Male,51,0,0.0,2,0,1,88798.69,1
861,15600860,Bianchi,759.0,Spain,Female,50,4,93409.26,1,1,0,118630.75,0
7786,15607785,Andersen,622.0,Germany,female,57,1,219177.62,1,1,1,184731.67,0
4106,15604105,Silva,685.0,Spain,Female,47,1,0.0,1,1,0,114227.66,1
7219,15607218,Garcia,659.0,France,Female,56,1,41630.66,2,1,0,158686.53,0
4886,15604885,Dubois,739.0,Germany,Female,36,6,12638.27,4,0,1,58232.24,0
2311,15602310,Garcia,595.0,GERMANY,Male,85,10,9799.95,1,0,1,9487.6,1
2760,15602759,Tanaka,611.0,France,Male,83,8,43685.73,3,1,1,133771.76,0
6976,15606975,Kumar,584.0,France,Male,60,0,0.0,2,1,1,47887.04,0
849,15600848,Petrov,598.0,France,Female,50,6,108219.18,2,1,0,62929.44,0
1244,15601243,Silva,741.0,Germany,Female,54,9,61785.49,2,0,0,51465.4,0
4714,15604713,Silva,696.0,Spain,Male,38,0,115981.05,1,1,1,104441.44,0
5326,15605325,Ivanov,819.0,France,Female,55,10,0.0,2,1,0,5721.88,0
6503,15606502,Andersen,698.0,France,Female,62,3,0.0,4,1,0,65004.58,0
6180,15606179,Moreau,510.0,Spain,Male,61,8,0.0,1,0,0,123835.4,1
1181,15601180,Novak,756.0,France,Male,27,6,0.0,2,1,1,169958.46,1
3461,15603460,Tanaka,794.0,Spain,Male,50,5,115009.57,2,1,1,145785.01,0
6494,15606493,Kowalski,524.0,France,Male,68,1,139584.77,2,0,0,84309.59,0
2372,15602371,Petrov,557.0,FRANCE,female,62,3,113830.24,1,0,0,160154.76,0
3,15600002,Costa,676.0,France,Female,60,1,0.0,1,1,1,25879.15,0
7175,15607174,Rossi,808.0,Germany,Male,37,5,210148.17,2,1,0,125072.24,0
4012,15604011,Schmidt,633.0,Germany,male,55,5,,2,1,1,143364.88,0
5573,15605572,Dubois,572.0,France,male,40,9,135518.82,3,1,1,36384.73,0
6960,15606959,Fischer,519.0,FRANCE,Female,60,6,157095.57,2,0,0,140418.91,1
1049,15601048,Costa,736.0,Spain,Male,57,3,90965.9,2,1,1,13023.85,0
5035,15605034,Smith,693.0,France,Female,50,8,$0.00,2,1,0,183909.59,1
4492,15604491,Muller,721.0, France  ,Female,51,5,0.0,1,1,0,181863.43,0
4000,15603999,Andersen,605.0,Germany,Male,42,7,72287.41,1,1,1,80612.56,0
9055,15609054,Bianchi,714.0,France,Female,56,10,97203.35,2,1,1,31314.42,0
3864,15603863,Novak,503.0,GERMANY,male,39,8,127247.04,1,0,0,80376.11,0
4811,15604810,Dubois,764.0,Spain,Female,64,4,3282.85,1,1,1,71201.02,0
2552,15602551,Kowalski,581.0,GERMANY,Male,46,6,38146.49,3,0,0,118172.69,0
2418,15602417,Garcia,628.0,France,Female,52,8,0.0,1,1,1,12588.86,0
2432,15602431,Andersen,568.0,SPAIN,Female,55,8,0.0,1,1,1,151786.58,0
3798,15603797,Okafor,376.0,Germany,female,67,10,0.0,2,1,1,92252.06,0
8185,15608184,Fischer,604.0,Germany,Female,52,5,108697.63,1,0,1,5671.96,1
311,15600310,Costa,550.0,Spain,Male,38,4,161668.0,1,1,1,121094.9,1
1619,15601618,Rossi,733.0,Germany,Male,63,1,89359.83,1,1,0,112288.37,0
1093,15601092,Petrov,667.0,Germany,female,74,1,114509.0,1,0,0,115824.18,1
1941,15601940,Muller,591.0,France,Male,56,8,107907.68,2,0,1,174056.22,0
6665,15606664,Costa,767.0,Spain,Male,74,0,0.0,2,1,1,84152.74,0
3826,15603825,Moreau,592.0,FRANCE,male,37,7,62856.21,2,1,0,59888.2,0
5876,15605875,Okafor,809.0, Spain  ,Female,70,1,146900.29,2,1,1,32553.92,0
1230,15601229,Garcia,775.0,GERMANY,Male,41,6,71497.45,2,1,1,114779.46,0
6821,15606820,Nguyen,626.0, France  ,Female,45,5,0.0,2,1,1,,0
4856,15604855,Costa,637.0,Germany,Female,58,1,117124.86,2,1,1,66556.93,0
1475,15601474,Bianchi,594.0, FRANCE  ,Male,40,0,66257.43,1,1,0,72064.56,0
1734,15601733,Schmidt,644.0,France,Male,43,7,,2,1,0,142258.68,0
2629,15602628,Novak,573.0,Spain,Female,60,7,92484.08,1,1,1,37679.51,1
2623,15602622,Rossi,441.0,Spain,Male,57,4,153293.65,1,1,0,40526.84,1
7798,15607797,Rossi,748.0,France,Male,29,10,80443.71,1,1,1,181620.83,0
6460,15606459,Silva,630.0,France,Female,62,6,0.0,1,1,0,33660.66,0
4563,15604562,Smith,512.0,Spain,female,45,7,59140.13,1,0,1,28891.52,0
4350,15604349,Ivanov,540.0, Germany  ,Female,40,5,33275.07,2,1,0,99145.91,0
9662,15609661,Fischer,704.0,Germany,Male,66,10,91842.99,1,1,1,,1
2835,15602834,Ivanov,583.0,Germany,Male,51,7,0.0,1,1,1,130790.87,0
3010,15603009,Petrov,517.0,France,Male,51,7,0.0,2,0,0,7157.42,0
763,15600762,Moreau,471.0,France,Female,47,4,137826.86,1,1,1,125035.29,1
7445,15607444,Costa,712.0, France  ,male,55,1,0.0,2,1,1,28328.29,0
5111,15605110,Andersen,782.0,Spain,male,45,9,55226.57,1,0,0,181107.66,0
3891,15603890,Fischer,650.0,GERMANY,Female,42,3,0.0,1,0,1,199890.42,0
6811,15606810,Petrov,705.0,Spain,female,46,8,152434.52,1,1,0,148479.04,0
9503,15609502,Dubois,541.0,France,Male,50,10,0.0,2,1,1,77820.4,0
9541,15609540,Smith,557.0,SPAIN,Female,72,10,93692.3,1,1,0,4181.71,1
9159,15609158,Fischer,702.0,France,male,28,5,0.0,1,0,1,69306.43,0
3315,15603314,Tanaka,596.0,France,Female,46,4,0.0,2,1,0,88175.7,0
3442,15603441,Smith,717.0,France,Male,56,8,65740.16,3,0,1,48162.87,0
8875,15608874,Ivanov,770.0,Spain,Female,64,7,65284.15,2,1,1,151310.37,0
6833,15606832,Tanaka,510.0,France,Male,69,5,112195.22,1,1,0,132310.32,1
4960,15604959,Moreau,657.0, France  ,female,55,7,90812.3,2,1,0,159124.71,0
992,15600991,Andersen,667.0,Germany,male,76,10,0.0,1,0,0,78104.59,0
915,15600914,Fischer,758.0,France,Male,41,0,0.0,3,1,0,111630.95,0
9294,15609293,Moreau,557.0,France,male,35,4,95963.94,2,1,0,177644.09,0
8378,15608377,Okafor,722.0,France,Female,47,9,84668.96,1,0,0,82201.17,1
9115,15609114,Andersen,553.0,France,female,58,5,0.0,1,1,1,53799.43,1
3655,15603654,Costa,669.0,Spain,Male,68,9,0.0,1,1,0,161896.59,1
9892,15609891,Petrov,,France,Male,45,3,158849.07,2,1,0,164843.06,0
6865,15606864,Moreau,684.0,France,Male,46,8,152214.39,2,1,0,59550.43,0
7419,15607418,Schmidt,737.0,Spain,Female,38,1,81309.46,2,1,1,111472.86,0
2485,15602484,Kowalski,769.0,France,Male,45,3,0.0,1,1,0,101912.64,1
3149,15603148,Bianchi,738.0,France,Male,72,6,142449.79,2,0,1,18001.9,0
741,15600740,Petrov,695.0,France,Female,59,0,73005.94,1,1,0,73335.8,1
32,15600031,Dubois,576.0,SPAIN,Male,52,0,95943.51,2,1,0,136857.45,0
972,15600971,Tanaka,747.0,France,Male,43,6,0.0,2,0,0,17488.56,0
5840,15605839,Kumar,561.0,Spain,Male,44,2,85843.1,2,1,0,165097.18,0
3963,15603962,Costa,551.0,France,Male,43,1,47865.92,2,0,1,96064.12,0
5561,15605560,Silva,,France,Male,32,0,123740.06,2,1,0,68228.51,0
1117,15601116,Bianchi,509.0,FRANCE,Female,74,9,133514.72,1,1,1,65428.3,1
5806,15605805,Rossi,598.0,France,Male,32,0,0.0,2,1,0,71365.27,0
157,15600156,Rossi,509.0,Spain,male,42,8,0.0,4,1,0,98632.17,0
7608,15607607,Muller,739.0,France,Male,35,10,62846.36,2,1,1,742.92,0
2468,15602467,Costa,774.0, France  ,Female,66,2,,2,0,1,165783.87,0
832,15600831,Dubois,733.0,France,Female,73,2,102016.8,2,1,0,145554.01,1
5455,15605454,Kowalski,730.0,Germany,Female,58,10,0.0,1,1,0,34061.28,1
9028,15609027,Rossi,647.0,Spain,Female,47,0,57562.76,2,0,1,126498.71,0
2826,15602825,Petrov,659.0,FRANCE,Male,45,8,0.0,2,1,1,100542.27,1
8695,15608694,Silva,512.0, France  ,Male,47,7,0.0,1,0,1,186168.37,0
9771,15609770,Rossi,673.0,Spain,Female,43,1,185165.18,1,1,1,98450.45,0
6461,15606460,Muller,677.0,Spain,Male,50,2,117747.65,1,1,1,187277.13,0
6695,15606694,Rossi,850.0,Germany,Female,43,4,0.0,2,0,0,168397.13,0
9182,15609181,Dubois,655.0,France,male,46,0,24808.91,2,1,1,100861.43,0
9116,15609115,Kumar,696.0,FRANCE,Male,47,10,114771.92,1,0,1,156595.38,0
7369,15607368,Okafor,741.0,France,Male,41,9,103435.35,1,1,0,69709.17,0
2045,15602044,Garcia,750.0,France,Female,64,7,91263.35,1,1,1,157287.49,1
1981,15601980,Costa,696.0,Spain,Male,42,5,108352.77,2,1,0,181769.87,1
8442,15608441,Muller,620.0,France,male,48,5,46314.63,1,1,1,79128.51,0
2684,15602683,Petrov,572.0,France,Female,60,5,90997.84,1,1,0,86468.81,1
1347,15601346,Schmidt,621.0,France,Female,60,6,10866.34,2,1,1,123362.14,1
2078,15602077,Tanaka,618.0,Spain,Male,56,9,117916.86,2,1,1,72014.16,0
6688,15606687,Rossi,668.0,FRANCE,Female,49,1,109978.42,2,0,1,39489.98,0
3654,15603653,Andersen,678.0,France,Male,50,6,0.0,2,0,0,133958.17,1
356,15600355,Bianchi,590.0,Germany,Female,53,6,110607.69,1,0,1,31247.11,1
745,15600744,Nguyen,488.0,Germany,male,40,0,0.0,1,1,1,46942.53,0
7194,15607193,Schmidt,594.0,Germany,Female,57,6,98868.57,2,1,0,85005.56,0
5234,15605233,Muller,636.0,France,Male,53,5,0.0,2,0,1,175831.83,0
9037,15609036,Novak,592.0, France  ,Male,61,2,62158.44,2,1,1,28527.32,1
724,15600723,Rossi,711.0,Germany,Female,77,6,94616.32,2,1,0,92021.22,1
1977,15601976,Moreau,651.0,FRANCE,Female,33,6,110664.82,1,1,1,12628.69,1
2956,15602955,Bianchi,764.0,France,Female,62,7,115410.62,2,1,0,174798.86,1
4341,15604340,Okafor,,France,female,65,2,0.0,1,1,0,164019.93,0
2215,15602214,Rossi,,France,Female,43,6,64015.58,2,1,1,30696.92,1
5395,15605394,Andersen,759.0,Germany,Male,52,4,0.0,2,1,0,90080.61,0
9884,15609883,Okafor,608.0,France,Female,37,5,117477.84,1,0,0,28831.37,0
3871,15603870,Smith,440.0,France,male,50,8,126988.4,1,1,0,105320.26,1
5843,15605842,Fischer,761.0,Spain,Female,49,5,134352.68,1,0,0,75377.45,1
1259,15601258,Andersen,450.0,France,Female,88,10,85765.14,1,1,1,20734.26,1
8278,15608277,Kumar,756.0,Spain,Male,57,7,44946.64,2,1,0,143081.93,1
747,15600746,Andersen,768.0,Germany,Male,47,2,104604.89,2,0,1,129402.69,0
5277,15605276,Dubois,749.0,SPAIN,Female,40,3,0.0,2,1,0,35103.04,0
1868,15601867,Nguyen,621.0,France,Female,70,7,85628.54,2,1,1,85592.67,1
6187,15606186,Ivanov,689.0,Spain,Male,46,8,0.0,2,1,0,90465.9,0
9155,15609154,Moreau,550.0,Germany,Male,53,4,50121.36,1,1,1,173662.1,0
266,15600265,Fischer,489.0,FRANCE,female,42,10,0.0,2,1,1,89978.97,1
9880,15609879,Muller,762.0,Germany,Female,44,2,0.0,1,1,1,136001.49,0
2429,15602428,Nguyen,476.0,Germany,Female,42,10,115445.86,1,1,0,190513.03,1
3140,15603139,Silva,800.0,Spain,Male,61,1,0.0,1,1,0,173153.48,1
7699,15607698,Okafor,624.0,Germany,Male,51,8,0.0,2,1,1,4704.88,0
4534,15604533,Nguyen,594.0,France,male,59,5,96164.32,2,0,0,193896.8,1
3063,15603062,Ivanov,701.0,France,Female,38,4,140088.67,2,1,1,121247.39,0
9973,15609972,Novak,727.0,France,Male,49,3,29354.4,2,0,1,178671.33,0
214,15600213,Tanaka,521.0,Spain,Female,51,1,88147.61,3,1,1,176017.77,0
7827,15607826,Garcia,806.0,Spain,Male,63,1,78468.44,1,1,1,135481.92,0
5224,15605223,Petrov,630.0,France,Female,37,6,122348.87,2,1,1,132000.61,0
3948,15603947,Ivanov,670.0,France,Female,68,1,61903.18,2,1,1,43074.01,0
2059,15602058,Ivanov,,Spain,Female,71,7,0.0,2,0,1,169047.16,1
8087,15608086,Costa,577.0,France,Female,43,5,0.0,2,1,1,89302.97,0
6452,15606451,Petrov,720.0,France,Male,72,4,88884.02,1,1,1,18993.03,0
3712,15603711,Bianchi,578.0, France  ,Male,53,8,78083.31,1,1,1,173747.52,1
2905,15602904,Costa,627.0,FRANCE,Female,44,3,97175.51,1,1,0,68969.24,0
4923,15604922,Fischer,521.0,SPAIN,female,38,3,70393.65,1,0,1,67643.36,0
3839,15603838,Bianchi,-1.0,Germany,male,42,0,0.0,2,0,1,648.32,0
7383,15607382,Dubois,652.0,Spain,Female,43,1,0.0,1,1,0,81000.83,1
8307,15608306,Silva,600.0,Spain,Female,53,10,56001.22,1,1,0,53805.04,0
3137,15603136,Fischer,761.0,France,Female,87,8,44016.59,1,0,1,122528.79,1
285,15600284,Tanaka,,Spain,Female,34,5,0.0,3,1,0,84148.06,0
96,15600095,Garcia,607.0,Germany,Male,75,3,71132.41,2,1,0,186666.08,1
1881,15601880,Ivanov,798.0,France,Male,65,2,0.0,2,0,0,7111.88,1
9260,15609259,Garcia,591.0,Spain,Female,54,1,58041.49,2,1,1,176697.51,0
7028,15607027,Bianchi,618.0,France,female,41,5,108139.91,2,1,1,196578.73,0
7851,15607850,Kowalski,594.0,France,Female,52,5,0.0,1,1,0,123700.27,0
7860,15607859,Moreau,817.0,France,Female,50,8,76848.95,2,1,1,175896.46,0
2281,15602280,Nguyen,530.0,France,Male,60,0,0.0,2,0,1,184324.63,1
5537,15605536,Okafor,492.0,Germany,Male,52,6,133403.61,1,1,1,37492.49,1
2522,15602521,Smith,668.0,Spain,Female,63,7,110847.32,1,1,1,38933.45,0
3614,15603613,Okafor,694.0,Spain,Male,83,7,219991.62,1,1,0,26465.16,0
7334,15607333,Dubois,555.0,Spain,Male,50,10,125805.67,1,1,1,153995.75,0
9711,15609710,Rossi,822.0,FRANCE,female,92,9,64580.97,1,1,1,128378.1,1
2004,15602003,Silva,726.0,Spain,male,53,8,153981.52,2,1,1,18400.84,0
5347,15605346,Silva,692.0,GERMANY,male,62,0,0.0,2,1,0,120972.08,1
3933,15603932,Kumar,831.0,Germany,Female,42,5,0.0,1,0,1,180732.74,0
4579,15604578,Garcia,707.0,France,Male,81,2,0.0,2,1,1,15092.2,0
8236,15608235,Schmidt,703.0,France,Female,52,9,0.0,1,1,1,81272.22,0
5918,15605917,Dubois,613.0,FRANCE,female,58,3,0.0,1,0,1,88131.82,0
4417,15604416,Silva,684.0,France,Male,52,6,0.0,2,0,1,33758.4,0
6354,15606353,Schmidt,432.0,Spain,male,55,10,0.0,1,0,0,60058.71,1
3218,15603217,Tanaka,629.0,France,male,49,1,126941.05,1,0,1,188341.75,0
9670,15609669,Kowalski,665.0,France,Female,57,4,112415.89,2,1,0,27226.37,1
4334,15604333,Schmidt,733.0,France,female,46,1,109040.53,2,0,1,75520.01,0
1004,15601003,Schmidt,645.0,FRANCE,Male,91,6,60601.13,1,1,0,197615.53,1
6854,15606853,Okafor,593.0,Spain,Female,64,1,,2,1,1,31705.14,1
9269,15609268,Kumar,476.0,Germany,female,57,10,71713.29,2,1,0,73313.25,0
9471,15609470,Ivanov,620.0,FRANCE,Male,51,1,0.0,1,1,0,186052.03,1
6602,15606601,Moreau,737.0,Spain,Female,56,6,0.0,2,0,1,165610.61,0
5296,15605295,Nguyen,754.0,France,Female,56,9,63750.56,2,1,1,79429.31,0
8493,15608492,Silva,792.0,SPAIN,Female,67,7,0.0,1,1,0,78458.49,1
2508,15602507,Novak,717.0,France,Male,53,8,0.0,2,1,0,72877.34,1
9135,15609134,Dubois,684.0,France,Male,45,8,0.0,1,1,1,167514.52,0
1185,15601184,Tanaka,698.0, Spain  ,Female,61,0,80996.82,1,1,0,163749.23,1
1260,15601259,Petrov,637.0,Germany,Female,52,8,42250.95,1,0,1,183725.11,1
2523,15602522,Dubois,799.0, France  ,Female,53,10,69089.44,1,1,1,122012.11,0
7200,15607199,Tanaka,564.0,FRANCE,Female,44,4,0.0,1,1,1,178494.93,0
9427,15609426,Tanaka,556.0,FRANCE,Female,44,9,79554.84,2,1,0,65309.49,0
4560,15604559,Novak,745.0, France  ,male,67,10,0.0,3,1,0,87256.03,1
4102,15604101,Bianchi,694.0,FRANCE,female,57,8,0.0,3,1,0,121084.03,0
9034,15609033,Tanaka,655.0,Spain,Female,56,0,83375.54,1,1,0,30125.11,0
8519,15608518,Moreau,673.0,France,Male,46,2,0.0,2,1,1,4038.81,0
2437,15602436,Novak,648.0,France,Male,40,9,149550.97,1,1,0,190072.25,0
9459,15609458,Nguyen,757.0, France  ,Male,58,3,0.0,1,1,0,79247.15,0
9740,15609739,Novak,544.0,France,Male,36,2,144885.57,1,1,0,198968.91,0
4989,15604988,Moreau,773.0,Spain,Male,33,10,53823.8,2,1,1,91112.18,0
7298,15607297,Dubois,598.0,France,Male,64,1,164449.45,2,0,0,160292.96,0
4791,15604790,Muller,756.0,France,Male,47,4,0.0,1,0,0,86203.38,0
4484,15604483,Okafor,850.0,France,female,32,7,100168.55,3,1,1,91712.75,0
3104,15603103,Tanaka,651.0,Germany,Female,84,2,136593.23,1,1,1,177110.21,1
7195,15607194,Kumar,694.0,Spain,Male,45,5,33045.18,1,1,0,28672.59,0
604,15600603,Rossi,,Spain,Male,61,6,100323.33,2,1,1,158978.63,0
4419,15604418,Kumar,751.0,France,Male,69,4,110024.56,4,1,0,86524.38,0
5964,15605963,Garcia,793.0,France,Female,33,2,0.0,1,1,1,76564.09,1
9058,15609057,Dubois,736.0,France,Male,33,7,15066.67,1,1,1,180128.45,0
4043,15604042,Nguyen,709.0,SPAIN,Male,60,9,0.0,3,1,1,18075.41,0
9689,15609688,Garcia,706.0,Spain,Male,50,5,151007.47,1,1,1,104044.8,0
5562,15605561,Rossi,710.0,Germany,Female,54,4,40092.47,2,1,1,1290.41,0
6660,15606659,Dubois,570.0,Germany,Male,54,4,0.0,1,1,1,128796.94,0
3368,15603367,Garcia,672.0,France,Female,72,2,92742.97,2,1,0,197836.62,1
1281,15601280,Kumar,745.0,France,Male,47,5,0.0,4,1,1,26588.44,0
7729,15607728,Dubois,521.0,France,Female,48,3,0.0,3,0,0,92636.07,0
9023,15609022,Nguyen,770.0,France,Female,39,3,64067.94,3,1,1,21252.28,0
3150,15603149,Rossi,671.0,Spain,Female,38,5,49362.94,1,1,1,41582.39,0
3800,15603799,Okafor,520.0,France,Female,45,4,95192.55,1,1,0,199962.11,0
6217,15606216,Tanaka,672.0,France,Male,46,10,32049.17,1,0,0,86096.51,0
6402,15606401,Nguyen,625.0,Spain,Female,55,10,0.0,2,1,0,161377.59,0
6359,15606358,Smith,554.0,Spain,Female,42,6,0.0,1,1,1,21093.75,1
329,15600328,Rossi,554.0,FRANCE,Male,75,6,131239.58,1,0,1,192270.67,0
1705,15601704,Moreau,690.0,Spain,Female,60,0,133904.0,2,1,0,5212.11,0
2494,15602493,Novak,517.0,France,Female,36,7,134203.6,1,0,0,76612.96,0
7074,15607073,Dubois,690.0,Spain,Male,61,10,44427.68,1,0,1,24179.62,0
8672,15608671,Okafor,605.0,France,Female,47,3,0.0,1,0,1,162158.73,0
3630,15603629,Petrov,646.0,France,Female,70,8,0.0,2,1,1,180686.78,1
9368,15609367,Kumar,551.0, Germany  ,Female,46,10,56901.32,2,1,0,1685.69,0
9831,15609830,Okafor,619.0,Germany,Female,42,9,0.0,2,1,1,22306.46,1
4011,15604010,Ivanov,595.0,FRANCE,Female,58,0,76024.55,2,1,0,26711.92,1
9856,15609855,Silva,811.0,France,Female,50,8,0.0,1,1,1,152739.06,0
8310,15608309,Fischer,617.0,FRANCE,Female,57,2,78938.74,2,1,1,27459.01,0
6068,15606067,Dubois,654.0, France  ,Male,86,1,71555.47,2,1,0,67120.1,0
9072,15609071,Okafor,763.0, France  ,female,58,10,127440.96,2,1,1,160380.25,0
9222,15609221,Schmidt,544.0,France,Male,83,6,136761.17,4,1,1,157778.34,0
8659,15608658,Dubois,583.0,Spain,Male,52,7,52188.57,1,0,0,91238.0,0
6362,15606361,Moreau,621.0,FRANCE,Male,66,5,110419.69,1,1,0,117197.93,0
2200,15602199,Muller,562.0,Germany,Male,40,5,66617.51,1,0,0,4619.88,0
8011,15608010,Fischer,834.0,France,male,73,2,0.0,1,1,0,167343.25,1
6590,15606589,Silva,544.0,Germany,Female,62,4,85083.75,1,1,1,164830.96,1
3084,15603083,Dubois,847.0,France,Female,84,4,143875.01,2,0,0,164501.11,1
6066,15606065,Garcia,514.0,Spain,Male,40,9,178447.38,1,1,1,106520.5,0
5453,15605452,Petrov,702.0,SPAIN,Female,46,5,0.0,2,1,0,82286.59,0
1902,15601901,Andersen,761.0, Spain  ,Male,56,0,0.0,2,1,1,178770.14,1
8969,15608968,Ivanov,621.0,Germany,Female,69,3,0.0,1,1,0,156334.17,1
4665,15604664,Kowalski,589.0,Spain,Female,70,2,0.0,2,0,0,191052.14,1
1787,15601786,Muller,-3.0, Spain  ,Male,70,9,0.0,1,1,1,154307.08,1
9579,15609578,Rossi,549.0,France,Male,47,9,68796.72,1,0,0,18842.94,0
9454,15609453,Petrov,643.0, France  ,male,79,6,0.0,1,1,0,108830.15,1
5189,15605188,Petrov,555.0,Spain,Male,45,2,152370.23,1,1,1,30685.05,0
5354,15605353,Silva,728.0,France,Male,73,10,0.0,1,1,0,1489.13,1
6095,15606094,Kowalski,794.0,Germany,Female,51,3,0.0,1,0,0,96735.45,1
85,15600084,Novak,603.0,Germany,Male,53,0,0.0,2,1,1,188544.56,0
3488,15603487,Bianchi,595.0,France,female,64,4,69143.46,4,1,0,182004.33,0
2790,15602789,Petrov,739.0,Spain,Male,33,4,149684.48,2,1,1,166207.09,0
7356,15607355,Fischer,600.0,France,Male,48,3,55784.86,3,1,0,139185.24,0
512,15600511,Kumar,804.0,France,male,50,8,42019.16,1,1,1,55116.66,0
1016,15601015,Petrov,652.0,Spain,Male,40,4,118212.46,2,1,1,170889.36,0
6533,15606532,Silva,684.0, France  ,Female,49,8,85805.24,1,1,0,137133.6,0
732,15600731,Tanaka,738.0,France,Female,55,1,0.0,2,1,0,189691.3,1
4783,15604782,Kowalski,663.0,Germany,Female,69,8,176021.22,1,0,0,155395.02,0
4862,15604861,Petrov,824.0, Spain  ,Male,56,2,0.0,2,1,1,176855.53,0
4471,15604470,Tanaka,591.0,FRANCE,Male,62,10,45324.15,2,1,0,55081.14,0
9583,15609582,Petrov,674.0,France,Female,37,8,96606.5,1,1,0,141299.18,0
2758,15602757,Novak,822.0,SPAIN,Male,58,2,235599.98,2,1,1,39829.03,0
2860,15602859,Tanaka,648.0,Germany,Male,53,3,101567.48,1,1,0,68957.06,0
9377,15609376,Tanaka,513.0,France,female,72,4,35180.51,1,1,0,32197.66,0
9742,15609741,Tanaka,591.0,Spain,Female,53,9,0.0,1,1,1,5904.46,0
3123,15603122,Silva,769.0,France,Female,51,0,130642.9,1,0,0,191463.97,0
3185,15603184,Novak,702.0,Germany,Male,59,5,0.0,1,1,1,128953.47,1
2056,15602055,Ivanov,788.0, Spain  ,Female,63,8,127346.06,3,0,1,135051.54,0
6815,15606814,Ivanov,828.0,France,Female,39,2,103629.08,1,1,0,183931.74,0
4335,15604334,Moreau,765.0,FRANCE,female,59,9,0.0,1,1,1,110525.21,0
128,15600127,Nguyen,491.0,Spain,Male,42,1,0.0,2,1,1,18865.43,0
4451,15604450,Schmidt,665.0, Germany  ,Male,60,3,47998.19,2,1,1,149329.62,0
165,15600164,Tanaka,476.0,GERMANY,Male,56,7,0.0,2,1,1,19737.43,0
9849,15609848,Costa,784.0, France  ,Male,66,10,90743.0,1,0,1,45316.47,0
7462,15607461,Moreau,580.0,Germany,Male,42,8,0.0,2,0,0,156171.0,1
6416,15606415,Okafor,776.0,France,Female,55,6,0.0,4,1,1,88350.11,0
3200,15603199,Garcia,709.0,France,Male,51,1,30462.43,2,1,0,36790.44,0
5987,15605986,Moreau,543.0,GERMANY,Female,55,4,142382.13,2,1,0,61547.98,0
1320,15601319,Ivanov,,Spain,male,71,9,0.0,1,1,1,10560.03,1
5588,15605587,Bianchi,717.0,Spain,Female,53,4,106542.86,2,0,1,103423.63,0
7643,15607642,Tanaka,804.0,France,Male,48,3,175832.49,2,0,0,178002.1,0
473,15600472,Tanaka,678.0,FRANCE,Male,56,7,131506.91,2,0,0,65033.97,1
1998,15601997,Bianchi,566.0,FRANCE,Female,40,2,93278.01,3,0,0,84082.5,1
19,15600018,Petrov,,FRANCE,Male,48,8,158272.29,3,0,0,114587.82,0
5159,15605158,Rossi,582.0,Germany,Male,50,6,0.0,1,1,1,357.64,1
2138,15602137,Smith,792.0,Germany,Male,51,3,155312.31,1,1,0,120723.56,1
1026,15601025,Okafor,815.0, France  ,male,50,7,120776.82,3,1,1,106204.13,0
8290,15608289,Silva,640.0,Spain,Female,60,8,70917.21,2,1,1,110031.58,1
5936,15605935,Garcia,850.0,Germany,Female,63,9,122926.73,2,1,1,5285.49,0
3115,15603114,Ivanov,515.0, GERMANY  ,Male,59,2,135679.76,1,0,0,40593.16,0
7745,15607744,Muller,488.0,France,Female,66,2,57103.96,1,1,0,67649.48,1
6111,15606110,Schmidt,556.0,France,Female,66,5,93711.41,1,1,1,126593.07,0
